HomeTeam,AwayTeam,FTHG,FTAG
River Plate,Banfield,1,3
Patronato,Huracan,1,2
Argentinos Jrs,Aldosivi,0,1
Banfield,Godoy Cruz,1,0
San Lorenzo,Estudiantes L.P.,2,0
River Plate,Rosario Central,2,1
Arsenal Sarandi,Atl. Tucuman,1,2
Gimnasia L.P.,Velez Sarsfield,2,2
Union de Santa Fe,Racing Club,2,0
Newells Old Boys,Boca Juniors,0,2
Independiente,Colon Santa FE,1,1
Talleres Cordoba,Lanus,1,1
Central Cordoba,Defensa y Justicia,2,2
Rosario Central,Banfield,2,4
Atl. Tucuman,Union de Santa Fe,3,1
Aldosivi,San Lorenzo,1,4
Lanus,Newells Old Boys,2,4
Racing Club,Arsenal Sarandi,0,2
Godoy Cruz,River Plate,0,1
Huracan,Gimnasia L.P.,3,2
Estudiantes L.P.,Argentinos Jrs,0,1
Defensa y Justicia,Independiente,0,0
Boca Juniors,Talleres Cordoba,0,1
Velez Sarsfield,Patronato,1,0
Colon Santa FE,Central Cordoba,2,0
Atl. Tucuman,Racing Club,2,0
Arsenal Sarandi,Union de Santa Fe,2,3
Boca Juniors,Lanus,1,2
Banfield,River Plate,0,2
Colon Santa FE,Defensa y Justicia,2,0
Huracan,Velez Sarsfield,1,2
Independiente,Central Cordoba,0,0
Estudiantes L.P.,Aldosivi,0,1
Patronato,Gimnasia L.P.,0,0
San Lorenzo,Argentinos Jrs,2,0
Godoy Cruz,Rosario Central,0,1
Newells Old Boys,Talleres Cordoba,1,1
Racing Club,Union de Santa Fe,1,0
Colon Santa FE,Independiente,1,2
Velez Sarsfield,Gimnasia L.P.,0,1
Godoy Cruz,Banfield,0,0
Rosario Central,River Plate,0,2
Defensa y Justicia,Central Cordoba,2,3
Boca Juniors,Newells Old Boys,2,0
Huracan,Patronato,1,0
Lanus,Talleres Cordoba,1,0
Aldosivi,Argentinos Jrs,1,4
Atl. Tucuman,Arsenal Sarandi,3,2
Estudiantes L.P.,San Lorenzo,0,0
Central Cordoba,Colon Santa FE,0,2
Banfield,Rosario Central,1,1
Arsenal Sarandi,Racing Club,1,0
Union de Santa Fe,Atl. Tucuman,3,5
Gimnasia L.P.,Huracan,0,0
Patronato,Velez Sarsfield,0,0
River Plate,Godoy Cruz,3,1
Independiente,Defensa y Justicia,1,0
Newells Old Boys,Lanus,3,1
Talleres Cordoba,Boca Juniors,0,0
Argentinos Jrs,Estudiantes L.P.,1,0
San Lorenzo,Aldosivi,0,0
Velez Sarsfield,Racing Club,2,1
Colon Santa FE,Gimnasia L.P.,0,2
Newells Old Boys,Estudiantes L.P.,1,0
Boca Juniors,Arsenal Sarandi,1,1
San Lorenzo,Talleres Cordoba,0,2
Aldosivi,Lanus,1,2
Union de Santa Fe,Defensa y Justicia,1,3
River Plate,Argentinos Jrs,1,1
Huracan,Independiente,3,2
Rosario Central,Patronato,4,0
Central Cordoba,Godoy Cruz,1,1
Atl. Tucuman,Banfield,0,2
Arsenal Sarandi,Argentinos Jrs,0,1
Patronato,Aldosivi,0,1
Godoy Cruz,Newells Old Boys,0,3
San Lorenzo,Colon Santa FE,2,2
Talleres Cordoba,Atl. Tucuman,1,1
Lanus,Defensa y Justicia,1,1
Estudiantes L.P.,Racing Club,1,1
Independiente,Boca Juniors,1,2
Huracan,River Plate,1,3
Central Cordoba,Velez Sarsfield,0,2
Rosario Central,Union de Santa Fe,2,2
Banfield,Gimnasia L.P.,2,1
Defensa y Justicia,Patronato,2,1
Racing Club,Godoy Cruz,6,1
Boca Juniors,Huracan,3,0
River Plate,Arsenal Sarandi,2,1
Newells Old Boys,Central Cordoba,3,1
Argentinos Jrs,Independiente,0,2
Velez Sarsfield,Estudiantes L.P.,2,3
Colon Santa FE,Banfield,1,2
Gimnasia L.P.,Talleres Cordoba,2,2
Aldosivi,Rosario Central,0,1
Union de Santa Fe,Lanus,2,0
Atl. Tucuman,San Lorenzo,1,3
Rosario Central,Defensa y Justicia,3,0
Boca Juniors,River Plate,2,2
Independiente,Arsenal Sarandi,3,4
Newells Old Boys,Velez Sarsfield,0,1
Patronato,Lanus,1,1
Central Cordoba,Racing Club,2,2
Aldosivi,Union de Santa Fe,1,3
San Lorenzo,Gimnasia L.P.,1,2
Talleres Cordoba,Banfield,3,2
Godoy Cruz,Estudiantes L.P.,1,0
Huracan,Argentinos Jrs,0,1
Atl. Tucuman,Colon Santa FE,0,2
Lanus,Rosario Central,2,0
Union de Santa Fe,Patronato,1,2
Racing Club,Newells Old Boys,3,1
Velez Sarsfield,Godoy Cruz,3,2
Argentinos Jrs,Boca Juniors,2,2
River Plate,Independiente,0,2
Arsenal Sarandi,Huracan,1,0
Banfield,San Lorenzo,4,1
Colon Santa FE,Talleres Cordoba,1,2
Gimnasia L.P.,Atl. Tucuman,0,1
Estudiantes L.P.,Central Cordoba,1,2
Defensa y Justicia,Aldosivi,4,4
Velez Sarsfield,Rosario Central,3,1
Banfield,Boca Juniors,1,1
Banfield,Racing Club,2,0
Central Cordoba,Colon Santa FE,0,3
Union de Santa Fe,Atl. Tucuman,2,2
Aldosivi,Godoy Cruz,1,2
Talleres Cordoba,Patronato,1,0
Velez Sarsfield,Newells Old Boys,1,0
San Lorenzo,Arsenal Sarandi,2,1
Defensa y Justicia,Huracan,3,2
Boca Juniors,Gimnasia L.P.,2,2
Estudiantes L.P.,River Plate,2,1
Rosario Central,Argentinos Jrs,2,1
Independiente,Lanus,0,1
Gimnasia L.P.,Talleres Cordoba,3,0
Arsenal Sarandi,Banfield,0,2
Godoy Cruz,Estudiantes L.P.,0,2
Lanus,Defensa y Justicia,2,1
Racing Club,Aldosivi,2,2
River Plate,Rosario Central,3,0
Argentinos Jrs,Platense,0,1
Sarmiento Junin,Velez Sarsfield,1,2
Patronato,Independiente,0,1
Newells Old Boys,Boca Juniors,0,1
Atl. Tucuman,Central Cordoba,1,2
Huracan,Union de Santa Fe,1,1
Colon Santa FE,San Lorenzo,2,0
Aldosivi,Arsenal Sarandi,3,0
Defensa y Justicia,Patronato,1,0
Argentinos Jrs,Velez Sarsfield,0,2
Banfield,Colon Santa FE,0,3
Talleres Cordoba,Newells Old Boys,2,2
Independiente,Gimnasia L.P.,1,0
San Lorenzo,Central Cordoba,0,4
Platense,River Plate,0,1
Estudiantes L.P.,Racing Club,0,0
Boca Juniors,Sarmiento Junin,1,1
Union de Santa Fe,Lanus,3,2
Rosario Central,Godoy Cruz,2,2
Newells Old Boys,Independiente,1,2
Central Cordoba,Banfield,1,1
Godoy Cruz,Platense,3,1
Sarmiento Junin,Talleres Cordoba,1,1
Colon Santa FE,Aldosivi,2,1
Lanus,Atl. Tucuman,2,1
San Lorenzo,Huracan,1,1
Arsenal Sarandi,Estudiantes L.P.,0,5
Gimnasia L.P.,Defensa y Justicia,1,1
Patronato,Union de Santa Fe,0,1
Velez Sarsfield,Boca Juniors,1,7
Racing Club,Rosario Central,1,0
River Plate,Argentinos Jrs,0,1
Platense,Sarmiento Junin,1,1
Aldosivi,Central Cordoba,1,2
Huracan,Lanus,0,0
Union de Santa Fe,Gimnasia L.P.,1,1
Platense,Racing Club,0,2
Talleres Cordoba,Velez Sarsfield,0,1
Argentinos Jrs,Godoy Cruz,2,0
Defensa y Justicia,Newells Old Boys,4,0
Estudiantes L.P.,Colon Santa FE,0,2
Boca Juniors,River Plate,1,1
Banfield,San Lorenzo,0,0
Atl. Tucuman,Patronato,4,2
Rosario Central,Arsenal Sarandi,2,1
Independiente,Sarmiento Junin,6,0
Newells Old Boys,Union de Santa Fe,0,0
Central Cordoba,Estudiantes L.P.,1,1
Gimnasia L.P.,Atl. Tucuman,2,0
Patronato,Huracan,0,1
Banfield,Lanus,2,0
Velez Sarsfield,Independiente,1,0
Godoy Cruz,River Plate,1,6
Sarmiento Junin,Defensa y Justicia,3,1
Colon Santa FE,Rosario Central,0,0
San Lorenzo,Aldosivi,1,2
Boca Juniors,Talleres Cordoba,1,2
Arsenal Sarandi,Platense,0,0
Racing Club,Argentinos Jrs,1,0
Atl. Tucuman,Huracan,1,1
Lanus,Patronato,4,2
Union de Santa Fe,Sarmiento Junin,0,0
Platense,Colon Santa FE,1,3
Aldosivi,Banfield,1,1
Argentinos Jrs,Arsenal Sarandi,3,2
Rosario Central,Central Cordoba,2,2
Talleres Cordoba,Godoy Cruz,1,1
Defensa y Justicia,Velez Sarsfield,1,1
River Plate,Racing Club,0,0
Independiente,Boca Juniors,1,1
Estudiantes L.P.,San Lorenzo,0,2
Atl. Tucuman,Newells Old Boys,2,2
Huracan,Gimnasia L.P.,1,1
Patronato,Aldosivi,2,0
San Lorenzo,Rosario Central,2,0
Central Cordoba,Platense,0,1
Talleres Cordoba,Independiente,3,1
Gimnasia L.P.,Lanus,2,4
Sarmiento Junin,Atl. Tucuman,1,2
Boca Juniors,Defensa y Justicia,2,1
Arsenal Sarandi,River Plate,0,0
Newells Old Boys,Huracan,2,2
Colon Santa FE,Argentinos Jrs,0,0
Velez Sarsfield,Union de Santa Fe,4,1
Racing Club,Godoy Cruz,2,4
Banfield,Estudiantes L.P.,2,2
Platense,San Lorenzo,2,4
Estudiantes L.P.,Aldosivi,1,0
Defensa y Justicia,Talleres Cordoba,2,2
Racing Club,Independiente,1,0
Godoy Cruz,Arsenal Sarandi,2,3
Argentinos Jrs,Central Cordoba,0,0
Patronato,Gimnasia L.P.,4,1
Rosario Central,Banfield,3,1
Union de Santa Fe,Boca Juniors,1,0
River Plate,Colon Santa FE,3,2
Huracan,Sarmiento Junin,3,0
Lanus,Newells Old Boys,1,3
Atl. Tucuman,Velez Sarsfield,2,0
Talleres Cordoba,Union de Santa Fe,3,0
Aldosivi,Rosario Central,0,1
Velez Sarsfield,Huracan,2,0
Central Cordoba,River Plate,0,5
Sarmiento Junin,Lanus,1,0
San Lorenzo,Argentinos Jrs,1,1
Boca Juniors,Atl. Tucuman,3,1
Newells Old Boys,Patronato,2,0
Arsenal Sarandi,Racing Club,2,1
Estudiantes L.P.,Gimnasia L.P.,0,0
Independiente,Defensa y Justicia,1,0
Colon Santa FE,Godoy Cruz,2,2
Banfield,Platense,0,1
Godoy Cruz,Central Cordoba,1,0
Patronato,Sarmiento Junin,1,0
Argentinos Jrs,Banfield,1,1
Huracan,Boca Juniors,0,2
Union de Santa Fe,Independiente,0,0
Lanus,Velez Sarsfield,1,2
Defensa y Justicia,Arsenal Sarandi,0,1
Racing Club,Colon Santa FE,2,1
River Plate,San Lorenzo,1,2
Atl. Tucuman,Talleres Cordoba,2,3
Rosario Central,Estudiantes L.P.,0,1
Platense,Aldosivi,0,2
Gimnasia L.P.,Newells Old Boys,2,1
Velez Sarsfield,Patronato,1,0
Colon Santa FE,Arsenal Sarandi,2,0
Boca Juniors,Lanus,1,0
Defensa y Justicia,Union de Santa Fe,0,1
Independiente,Atl. Tucuman,0,1
San Lorenzo,Godoy Cruz,1,0
Talleres Cordoba,Huracan,1,1
Banfield,River Plate,1,0
Aldosivi,Argentinos Jrs,1,3
Central Cordoba,Racing Club,1,0
Rosario Central,Newells Old Boys,3,0
Sarmiento Junin,Gimnasia L.P.,0,0
Estudiantes L.P.,Platense,2,0
Godoy Cruz,Banfield,0,1
Atl. Tucuman,Defensa y Justicia,5,0
Gimnasia L.P.,Velez Sarsfield,0,5
Patronato,Boca Juniors,1,0
Arsenal Sarandi,Central Cordoba,1,1
Argentinos Jrs,Estudiantes L.P.,2,0
Platense,Rosario Central,4,1
Racing Club,San Lorenzo,2,0
River Plate,Aldosivi,4,1
Colon Santa FE,Union de Santa Fe,1,1
Huracan,Independiente,1,3
Lanus,Talleres Cordoba,1,0
Newells Old Boys,Sarmiento Junin,1,1
Estudiantes L.P.,Independiente,0,0
Colon Santa FE,Talleres Cordoba,1,1
Velez Sarsfield,Racing Club,0,0
Boca Juniors,River Plate,1,1
Racing Club,Boca Juniors,0,0
Independiente,Colon Santa FE,0,2
Colon Santa FE,Racing Club,3,0
Union de Santa Fe,Boca Juniors,1,1
Sarmiento Junin,Estudiantes L.P.,0,3
Aldosivi,Patronato,0,2
Lanus,Atl. Tucuman,4,2
Newells Old Boys,Talleres Cordoba,3,2
Gimnasia L.P.,Platense,2,2
Velez Sarsfield,Racing Club,0,0
Huracan,Defensa y Justicia,2,1
Arsenal Sarandi,San Lorenzo,1,1
River Plate,Colon Santa FE,1,2
Independiente,Argentinos Jrs,0,0
Central Cordoba,Banfield,1,1
Godoy Cruz,Rosario Central,2,1
Atl. Tucuman,Huracan,1,0
Platense,Aldosivi,0,1
Colon Santa FE,Lanus,1,4
San Lorenzo,Central Cordoba,1,0
Racing Club,Gimnasia L.P.,0,0
Banfield,Boca Juniors,0,0
Defensa y Justicia,Godoy Cruz,1,2
Patronato,Sarmiento Junin,2,0
Rosario Central,Velez Sarsfield,1,0
River Plate,Union de Santa Fe,4,0
Estudiantes L.P.,Independiente,0,1
Talleres Cordoba,Arsenal Sarandi,2,0
Argentinos Jrs,Newells Old Boys,1,0
Huracan,Colon Santa FE,1,1
Aldosivi,Racing Club,0,2
Boca Juniors,San Lorenzo,0,2
Godoy Cruz,Atl. Tucuman,1,2
Union de Santa Fe,Banfield,0,1
Sarmiento Junin,Platense,1,0
Velez Sarsfield,Defensa y Justicia,0,0
Independiente,Patronato,2,0
Lanus,River Plate,0,3
Central Cordoba,Talleres Cordoba,2,1
Arsenal Sarandi,Argentinos Jrs,1,0
Gimnasia L.P.,Rosario Central,1,0
Newells Old Boys,Estudiantes L.P.,4,2
Colon Santa FE,Godoy Cruz,1,0
Lanus,Union de Santa Fe,1,1
Racing Club,Sarmiento Junin,1,0
Platense,Independiente,1,1
Defensa y Justicia,Gimnasia L.P.,3,2
Talleres Cordoba,Boca Juniors,0,0
River Plate,Huracan,1,1
San Lorenzo,Banfield,1,1
Argentinos Jrs,Central Cordoba,1,1
Patronato,Newells Old Boys,0,0
Estudiantes L.P.,Arsenal Sarandi,4,0
Rosario Central,Aldosivi,1,2
Atl. Tucuman,Velez Sarsfield,0,0
Sarmiento Junin,Rosario Central,1,0
Newells Old Boys,Platense,1,0
Banfield,Talleres Cordoba,0,1
Union de Santa Fe,San Lorenzo,4,0
Huracan,Lanus,0,1
Godoy Cruz,River Plate,2,1
Gimnasia L.P.,Atl. Tucuman,1,0
Velez Sarsfield,Colon Santa FE,0,1
Boca Juniors,Argentinos Jrs,1,1
Independiente,Racing Club,1,0
Aldosivi,Defensa y Justicia,1,0
Arsenal Sarandi,Patronato,2,2
Central Cordoba,Estudiantes L.P.,1,2
Colon Santa FE,Gimnasia L.P.,1,0
Huracan,Union de Santa Fe,0,0
Atl. Tucuman,Aldosivi,2,2
Argentinos Jrs,Banfield,2,0
River Plate,Velez Sarsfield,2,0
Rosario Central,Independiente,1,2
Patronato,Central Cordoba,1,0
Platense,Arsenal Sarandi,2,1
Estudiantes L.P.,Boca Juniors,1,0
Racing Club,Newells Old Boys,2,0
Talleres Cordoba,San Lorenzo,2,0
Defensa y Justicia,Sarmiento Junin,4,2
Lanus,Godoy Cruz,3,1
Aldosivi,Colon Santa FE,3,0
Banfield,Estudiantes L.P.,1,1
Sarmiento Junin,Atl. Tucuman,3,0
Independiente,Defensa y Justicia,0,0
Central Cordoba,Platense,2,2
Godoy Cruz,Huracan,1,1
Velez Sarsfield,Lanus,5,1
Arsenal Sarandi,Racing Club,0,3
Boca Juniors,Patronato,1,0
Union de Santa Fe,Talleres Cordoba,1,2
Newells Old Boys,Rosario Central,1,1
San Lorenzo,Argentinos Jrs,0,1
Gimnasia L.P.,River Plate,1,1
Patronato,Banfield,1,1
Colon Santa FE,Sarmiento Junin,1,1
Atl. Tucuman,Independiente,2,0
Racing Club,Central Cordoba,0,0
Rosario Central,Arsenal Sarandi,4,0
Defensa y Justicia,Newells Old Boys,2,0
Lanus,Gimnasia L.P.,2,0
Huracan,Velez Sarsfield,1,1
Platense,Boca Juniors,1,3
Godoy Cruz,Union de Santa Fe,1,2
Argentinos Jrs,Talleres Cordoba,1,2
Estudiantes L.P.,San Lorenzo,2,0
River Plate,Aldosivi,2,0
Gimnasia L.P.,Huracan,0,0
Banfield,Platense,2,4
Independiente,Colon Santa FE,3,0
Arsenal Sarandi,Defensa y Justicia,0,0
Aldosivi,Lanus,2,3
Central Cordoba,Rosario Central,2,4
Velez Sarsfield,Godoy Cruz,3,0
Boca Juniors,Racing Club,0,0
Newells Old Boys,Atl. Tucuman,1,2
Union de Santa Fe,Argentinos Jrs,1,0
San Lorenzo,Patronato,3,0
Sarmiento Junin,River Plate,1,2
Talleres Cordoba,Estudiantes L.P.,2,0
Defensa y Justicia,Central Cordoba,1,1
Huracan,Aldosivi,2,0
Atl. Tucuman,Arsenal Sarandi,0,0
Colon Santa FE,Newells Old Boys,1,1
Lanus,Sarmiento Junin,1,1
Platense,San Lorenzo,1,1
Rosario Central,Boca Juniors,1,2
Godoy Cruz,Gimnasia L.P.,4,0
Patronato,Talleres Cordoba,0,0
Racing Club,Banfield,0,0
River Plate,Independiente,1,1
Estudiantes L.P.,Argentinos Jrs,1,1
Velez Sarsfield,Union de Santa Fe,4,0
Aldosivi,Godoy Cruz,1,4
Sarmiento Junin,Huracan,0,0
Independiente,Lanus,0,1
San Lorenzo,Racing Club,1,1
Gimnasia L.P.,Velez Sarsfield,0,0
Talleres Cordoba,Platense,2,1
Arsenal Sarandi,Colon Santa FE,0,0
Central Cordoba,Atl. Tucuman,2,0
Boca Juniors,Defensa y Justicia,0,0
Union de Santa Fe,Estudiantes L.P.,0,2
Argentinos Jrs,Patronato,1,1
Banfield,Rosario Central,1,2
Newells Old Boys,River Plate,1,4
Godoy Cruz,Sarmiento Junin,1,1
Velez Sarsfield,Aldosivi,3,2
Racing Club,Talleres Cordoba,1,2
Atl. Tucuman,Boca Juniors,1,2
Patronato,Estudiantes L.P.,1,2
Colon Santa FE,Central Cordoba,1,0
Platense,Argentinos Jrs,0,0
Huracan,Independiente,0,1
River Plate,Arsenal Sarandi,1,0
Gimnasia L.P.,Union de Santa Fe,1,0
Lanus,Newells Old Boys,1,2
Rosario Central,San Lorenzo,1,0
Defensa y Justicia,Banfield,0,0
Sarmiento Junin,Velez Sarsfield,0,1
Estudiantes L.P.,Platense,1,1
Aldosivi,Gimnasia L.P.,1,3
Arsenal Sarandi,Lanus,1,0
Talleres Cordoba,Rosario Central,4,1
Banfield,Atl. Tucuman,2,0
Central Cordoba,River Plate,1,3
Union de Santa Fe,Patronato,2,0
San Lorenzo,Defensa y Justicia,2,1
Independiente,Godoy Cruz,1,4
Boca Juniors,Colon Santa FE,1,0
Argentinos Jrs,Racing Club,2,0
Newells Old Boys,Huracan,0,1
Aldosivi,Union de Santa Fe,1,2
Lanus,Central Cordoba,2,1
Godoy Cruz,Newells Old Boys,2,2
Platense,Patronato,0,0
Huracan,Arsenal Sarandi,1,0
Atl. Tucuman,San Lorenzo,0,0
Velez Sarsfield,Independiente,3,3
Gimnasia L.P.,Sarmiento Junin,0,1
Rosario Central,Argentinos Jrs,0,1
River Plate,Boca Juniors,2,1
Racing Club,Estudiantes L.P.,1,1
Defensa y Justicia,Talleres Cordoba,3,0
Colon Santa FE,Banfield,0,0
Union de Santa Fe,Platense,1,2
Central Cordoba,Huracan,1,2
Estudiantes L.P.,Rosario Central,2,2
Newells Old Boys,Velez Sarsfield,1,2
Argentinos Jrs,Defensa y Justicia,0,2
Sarmiento Junin,Aldosivi,3,0
Patronato,Racing Club,1,2
Banfield,River Plate,0,1
Boca Juniors,Lanus,4,2
Arsenal Sarandi,Godoy Cruz,0,0
San Lorenzo,Colon Santa FE,1,2
Independiente,Gimnasia L.P.,1,1
Talleres Cordoba,Atl. Tucuman,2,0
Godoy Cruz,Central Cordoba,0,0
Rosario Central,Patronato,3,2
Racing Club,Platense,0,1
Defensa y Justicia,Estudiantes L.P.,2,1
Velez Sarsfield,Arsenal Sarandi,0,0
Sarmiento Junin,Union de Santa Fe,3,4
Gimnasia L.P.,Newells Old Boys,1,0
Lanus,Banfield,1,1
Huracan,Boca Juniors,0,3
Atl. Tucuman,Argentinos Jrs,4,3
Colon Santa FE,Talleres Cordoba,1,0
Aldosivi,Independiente,1,0
River Plate,San Lorenzo,3,1
Platense,Rosario Central,1,1
Union de Santa Fe,Racing Club,1,1
Patronato,Defensa y Justicia,3,3
Central Cordoba,Velez Sarsfield,1,2
Arsenal Sarandi,Gimnasia L.P.,0,1
San Lorenzo,Lanus,1,3
Banfield,Huracan,1,4
Estudiantes L.P.,Atl. Tucuman,1,1
Boca Juniors,Godoy Cruz,2,1
Argentinos Jrs,Colon Santa FE,3,1
Newells Old Boys,Aldosivi,0,0
Independiente,Sarmiento Junin,1,1
Talleres Cordoba,River Plate,0,2
Gimnasia L.P.,Central Cordoba,2,2
Defensa y Justicia,Platense,2,1
Rosario Central,Racing Club,2,1
Colon Santa FE,Estudiantes L.P.,2,1
Godoy Cruz,Banfield,2,1
Huracan,San Lorenzo,2,1
Velez Sarsfield,Boca Juniors,2,0
Aldosivi,Arsenal Sarandi,2,1
Sarmiento Junin,Newells Old Boys,2,1
Atl. Tucuman,Patronato,2,2
Lanus,Talleres Cordoba,3,3
River Plate,Argentinos Jrs,3,0
Independiente,Union de Santa Fe,1,0
Racing Club,Defensa y Justicia,1,2
Argentinos Jrs,Lanus,0,1
Arsenal Sarandi,Sarmiento Junin,1,0
Platense,Atl. Tucuman,4,1
Banfield,Velez Sarsfield,2,1
Talleres Cordoba,Huracan,1,0
Boca Juniors,Gimnasia L.P.,0,1
San Lorenzo,Godoy Cruz,1,0
Union de Santa Fe,Rosario Central,3,1
Newells Old Boys,Independiente,1,0
Estudiantes L.P.,River Plate,1,1
Patronato,Colon Santa FE,2,0
Central Cordoba,Aldosivi,0,0
Defensa y Justicia,Rosario Central,3,0
Lanus,Estudiantes L.P.,1,1
Colon Santa FE,Platense,3,0
Godoy Cruz,Talleres Cordoba,0,2
Independiente,Arsenal Sarandi,3,0
Atl. Tucuman,Racing Club,0,2
Gimnasia L.P.,Banfield,0,1
Sarmiento Junin,Central Cordoba,1,3
Velez Sarsfield,San Lorenzo,2,1
River Plate,Patronato,5,0
Newells Old Boys,Union de Santa Fe,1,0
Huracan,Argentinos Jrs,1,1
Aldosivi,Boca Juniors,0,3
Union de Santa Fe,Defensa y Justicia,2,3
Patronato,Lanus,3,2
Banfield,Aldosivi,0,2
Estudiantes L.P.,Huracan,4,1
San Lorenzo,Gimnasia L.P.,0,1
Argentinos Jrs,Godoy Cruz,0,0
Talleres Cordoba,Velez Sarsfield,1,1
Rosario Central,Atl. Tucuman,3,1
Boca Juniors,Sarmiento Junin,2,0
Central Cordoba,Independiente,1,0
Arsenal Sarandi,Newells Old Boys,3,1
Racing Club,Colon Santa FE,1,2
Platense,River Plate,0,1
Gimnasia L.P.,Talleres Cordoba,5,2
Huracan,Patronato,1,0
Aldosivi,San Lorenzo,2,0
Godoy Cruz,Estudiantes L.P.,1,3
Velez Sarsfield,Argentinos Jrs,2,0
Newells Old Boys,Central Cordoba,1,0
Sarmiento Junin,Banfield,0,0
Atl. Tucuman,Defensa y Justicia,0,4
Independiente,Boca Juniors,1,0
Arsenal Sarandi,Union de Santa Fe,0,1
Colon Santa FE,Rosario Central,1,4
Lanus,Platense,3,3
River Plate,Racing Club,4,0
Talleres Cordoba,Aldosivi,2,0
Patronato,Godoy Cruz,0,3
Estudiantes L.P.,Velez Sarsfield,1,0
Rosario Central,River Plate,2,2
Argentinos Jrs,Gimnasia L.P.,3,0
Defensa y Justicia,Colon Santa FE,1,1
Union de Santa Fe,Atl. Tucuman,3,0
Racing Club,Lanus,3,1
Central Cordoba,Arsenal Sarandi,5,0
Platense,Huracan,4,2
San Lorenzo,Sarmiento Junin,1,0
Boca Juniors,Newells Old Boys,0,0
Banfield,Independiente,4,1
Central Cordoba,Union de Santa Fe,2,0
Colon Santa FE,Atl. Tucuman,3,0
Velez Sarsfield,Patronato,0,0
Arsenal Sarandi,Boca Juniors,1,1
Godoy Cruz,Platense,2,2
Sarmiento Junin,Talleres Cordoba,1,2
Huracan,Racing Club,1,0
Lanus,Rosario Central,2,2
Gimnasia L.P.,Estudiantes L.P.,4,4
Independiente,San Lorenzo,1,1
River Plate,Defensa y Justicia,2,3
Aldosivi,Argentinos Jrs,3,2
Newells Old Boys,Banfield,0,0
Platense,Velez Sarsfield,3,2
Estudiantes L.P.,Aldosivi,2,3
Argentinos Jrs,Sarmiento Junin,2,0
Patronato,Gimnasia L.P.,0,0
Racing Club,Godoy Cruz,2,1
Rosario Central,Huracan,1,4
Union de Santa Fe,Colon Santa FE,3,0
Atl. Tucuman,River Plate,1,1
Boca Juniors,Central Cordoba,8,1
San Lorenzo,Newells Old Boys,3,2
Defensa y Justicia,Lanus,2,1
Talleres Cordoba,Independiente,1,2
Banfield,Arsenal Sarandi,0,0
Patronato,Argentinos Jrs,0,1
Sarmiento Junin,Atl. Tucuman,1,0
Central Cordoba,Barracas Central,3,1
Newells Old Boys,Defensa y Justicia,1,0
Arsenal Sarandi,Rosario Central,1,1
Godoy Cruz,Tigre,1,1
Velez Sarsfield,Aldosivi,2,0
Banfield,San Lorenzo,0,0
Huracan,Lanus,1,0
Union de Santa Fe,River Plate,1,0
Estudiantes L.P.,Independiente,2,1
Racing Club,Gimnasia L.P.,0,0
Platense,Talleres Cordoba,1,0
Boca Juniors,Colon Santa FE,1,1
Argentinos Jrs,Newells Old Boys,3,0
Independiente,Arsenal Sarandi,1,0
Rosario Central,Velez Sarsfield,1,0
Huracan,Estudiantes L.P.,2,3
Lanus,Barracas Central,2,0
Tigre,Central Cordoba,1,1
Aldosivi,Boca Juniors,1,2
River Plate,Patronato,4,1
Colon Santa FE,Godoy Cruz,3,1
Gimnasia L.P.,San Lorenzo,1,0
Defensa y Justicia,Racing Club,2,2
Sarmiento Junin,Banfield,2,2
Atl. Tucuman,Platense,2,2
Talleres Cordoba,Union de Santa Fe,0,0
Arsenal Sarandi,Huracan,2,1
Estudiantes L.P.,Lanus,2,1
Velez Sarsfield,Independiente,0,0
Platense,Sarmiento Junin,2,0
Boca Juniors,Rosario Central,2,1
Newells Old Boys,River Plate,0,2
Barracas Central,Tigre,0,2
Banfield,Gimnasia L.P.,4,0
Godoy Cruz,Aldosivi,0,2
San Lorenzo,Defensa y Justicia,3,4
Patronato,Talleres Cordoba,0,0
Union de Santa Fe,Atl. Tucuman,1,0
Central Cordoba,Colon Santa FE,0,2
Racing Club,Argentinos Jrs,3,0
Huracan,Velez Sarsfield,2,0
Defensa y Justicia,Gimnasia L.P.,3,2
Platense,Banfield,0,1
Colon Santa FE,Barracas Central,2,1
Rosario Central,Godoy Cruz,1,2
Aldosivi,Central Cordoba,0,0
Independiente,Boca Juniors,2,2
Estudiantes L.P.,Arsenal Sarandi,3,2
Sarmiento Junin,Union de Santa Fe,2,1
River Plate,Racing Club,2,2
Argentinos Jrs,San Lorenzo,1,1
Talleres Cordoba,Newells Old Boys,1,2
Lanus,Tigre,0,0
Atl. Tucuman,Patronato,1,0
Central Cordoba,Rosario Central,0,1
Union de Santa Fe,Platense,1,0
Barracas Central,Aldosivi,2,1
Gimnasia L.P.,Argentinos Jrs,2,2
San Lorenzo,River Plate,0,1
Patronato,Sarmiento Junin,0,1
Racing Club,Talleres Cordoba,1,0
Banfield,Defensa y Justicia,2,3
Newells Old Boys,Atl. Tucuman,4,0
Boca Juniors,Huracan,0,1
Velez Sarsfield,Estudiantes L.P.,1,1
Godoy Cruz,Independiente,3,3
Arsenal Sarandi,Lanus,2,2
Tigre,Colon Santa FE,1,0
Arsenal Sarandi,Velez Sarsfield,0,0
Platense,Patronato,1,2
Aldosivi,Tigre,1,0
Huracan,Godoy Cruz,1,3
Rosario Central,Barracas Central,1,3
